date,doc_id,name,volume_items,volume_eth
2026-06-05,243,Golden Archon Ring,8,0.003063
2026-06-05,244,Golden Athena Ring,5,0.002236
2026-06-05,245,Golden Chobo Ring,9,0.0034597
2026-06-05,246,Golden Crusader Ring,14,0.005167
2026-06-05,247,Golden Foxglove Ring,13,0.0047966
2026-06-05,248,Golden Overseer Ring,8,0.003118
2026-06-05,249,Golden Summoner Ring,7,0.0027
2026-06-06,134,Chobo Silver Ring,100,0.006376178618
2026-06-06,135,Crusader Silver Ring,144,0.0083999239500351
2026-06-06,136,Overseer Silver Ring,119,0.00759283155603195
2026-06-06,137,Athena Silver Ring,86,0.00664769591
2026-06-06,138,Archon Silver Ring,84,0.00534865590903834
2026-06-06,139,Foxglove Silver Ring,103,0.00656274312904473
2026-06-06,140,Summoner Silver Ring,101,0.00644778297
2026-06-06,244,Golden Athena Ring,1,0.000456
2026-06-06,246,Golden Crusader Ring,1,0.000358
2026-06-07,134,Chobo Silver Ring,30,0.001979985
2026-06-07,135,Crusader Silver Ring,44,0.002488479695
2026-06-07,136,Overseer Silver Ring,40,0.00251698023
2026-06-07,137,Athena Silver Ring,30,0.002371982
2026-06-07,138,Archon Silver Ring,45,0.00286377124501917
2026-06-07,139,Foxglove Silver Ring,51,0.00320817316202556
2026-06-07,140,Summoner Silver Ring,35,0.00234999809
2026-06-07,245,Golden Chobo Ring,1,0.00037
2026-06-07,246,Golden Crusader Ring,1,0.000359
2026-06-08,134,Chobo Silver Ring,62,0.0041399835300207
2026-06-08,135,Crusader Silver Ring,36,0.00205299065501755
2026-06-08,136,Overseer Silver Ring,42,0.00262289053200639
2026-06-08,137,Athena Silver Ring,40,0.00292399485
2026-06-08,138,Archon Silver Ring,20,0.001197896971
2026-06-08,139,Foxglove Silver Ring,30,0.001906187868
2026-06-08,140,Summoner Silver Ring,20,0.00126799811
2026-06-08,246,Golden Crusader Ring,1,0.000359
2026-06-09,134,Chobo Silver Ring,13,0.00089299311
2026-06-09,135,Crusader Silver Ring,31,0.001799486005
2026-06-09,137,Athena Silver Ring,4,0.00028899781
2026-06-09,138,Archon Silver Ring,18,0.00113099811
2026-06-09,139,Foxglove Silver Ring,12,0.000757194888
2026-06-09,140,Summoner Silver Ring,7,0.00044399874
2026-06-09,245,Golden Chobo Ring,16,0.00599
2026-06-09,246,Golden Crusader Ring,7,0.002519
2026-06-09,247,Golden Foxglove Ring,14,0.00494
2026-06-09,248,Golden Overseer Ring,22,0.00821
2026-06-09,249,Golden Summoner Ring,17,0.006289
2026-06-10,134,Chobo Silver Ring,10,0.000679
2026-06-10,135,Crusader Silver Ring,26,0.00145399943
2026-06-10,136,Overseer Silver Ring,20,0.0011899994
2026-06-10,137,Athena Silver Ring,15,0.00108199927
2026-06-10,138,Archon Silver Ring,17,0.001061
2026-06-10,139,Foxglove Silver Ring,27,0.0016063
2026-06-10,140,Summoner Silver Ring,20,0.00137299862
2026-06-10,244,Golden Athena Ring,1,0.000455
2026-06-11,134,Chobo Silver Ring,160,0.00958097
2026-06-11,135,Crusader Silver Ring,136,0.00747992519996998
2026-06-11,136,Overseer Silver Ring,141,0.00830892270995979
2026-06-11,137,Athena Silver Ring,174,0.01040897999
2026-06-11,138,Archon Silver Ring,170,0.01070389667995999
2026-06-11,139,Foxglove Silver Ring,173,0.009504993995999
2026-06-11,140,Summoner Silver Ring,165,0.00988694995999
2026-06-12,134,Chobo Silver Ring,61,0.0035854
2026-06-12,135,Crusader Silver Ring,46,0.0025059846
2026-06-12,136,Overseer Silver Ring,28,0.001585
2026-06-12,137,Athena Silver Ring,49,0.00291
2026-06-12,138,Archon Silver Ring,26,0.001594
2026-06-12,139,Foxglove Silver Ring,41,0.00225
2026-06-12,140,Summoner Silver Ring,56,0.0032998
2026-06-12,243,Golden Archon Ring,17,0.006675
2026-06-12,244,Golden Athena Ring,16,0.00714497
2026-06-12,245,Golden Chobo Ring,14,0.005494
2026-06-12,246,Golden Crusader Ring,15,0.006022
2026-06-12,247,Golden Foxglove Ring,13,0.005093
2026-06-12,248,Golden Overseer Ring,14,0.005646
2026-06-12,249,Golden Summoner Ring,14,0.005564
2026-06-13,243,Golden Archon Ring,15,0.006248
2026-06-13,244,Golden Athena Ring,8,0.00363
2026-06-13,245,Golden Chobo Ring,10,0.004093
2026-06-13,246,Golden Crusader Ring,11,0.004671
2026-06-13,247,Golden Foxglove Ring,9,0.00384
2026-06-13,248,Golden Overseer Ring,14,0.006023
2026-06-13,249,Golden Summoner Ring,14,0.005664
2026-06-14,135,Crusader Silver Ring,30,0.0016499835
2026-06-14,137,Athena Silver Ring,41,0.0019648
2026-06-14,138,Archon Silver Ring,1,6.299937e-05
2026-06-14,139,Foxglove Silver Ring,36,0.00195
2026-06-14,243,Golden Archon Ring,10,0.004406
2026-06-14,244,Golden Athena Ring,35,0.016048
2026-06-14,245,Golden Chobo Ring,5,0.002232
2026-06-14,246,Golden Crusader Ring,12,0.005247
2026-06-14,247,Golden Foxglove Ring,15,0.006621
2026-06-14,248,Golden Overseer Ring,17,0.007344
2026-06-14,249,Golden Summoner Ring,11,0.004655
2026-06-15,137,Athena Silver Ring,7,0.000315
2026-06-15,138,Archon Silver Ring,10,0.0006
2026-06-15,243,Golden Archon Ring,5,0.0025969
2026-06-15,244,Golden Athena Ring,5,0.002815
2026-06-15,245,Golden Chobo Ring,5,0.00247
2026-06-15,246,Golden Crusader Ring,3,0.00158
2026-06-15,247,Golden Foxglove Ring,2,0.001042
2026-06-15,248,Golden Overseer Ring,3,0.0014598
2026-06-15,249,Golden Summoner Ring,3,0.001458
2026-06-16,135,Crusader Silver Ring,8,0.000392
2026-06-16,246,Golden Crusader Ring,1,0.0005
2026-06-17,137,Athena Silver Ring,1,4.9e-05
2026-06-17,139,Foxglove Silver Ring,1,4.99e-05
2026-06-17,243,Golden Archon Ring,1,0.000489
2026-06-17,244,Golden Athena Ring,1,0.000561
2026-06-17,245,Golden Chobo Ring,2,0.000989
2026-06-17,246,Golden Crusader Ring,2,0.0009999
2026-06-17,247,Golden Foxglove Ring,2,0.00104
2026-06-17,248,Golden Overseer Ring,1,0.000489
2026-06-17,249,Golden Summoner Ring,3,0.001225
2026-06-18,139,Foxglove Silver Ring,2,0.0001
2026-06-18,140,Summoner Silver Ring,4,0.0002
2026-06-18,243,Golden Archon Ring,13,0.00634789
2026-06-18,244,Golden Athena Ring,13,0.007279
2026-06-18,245,Golden Chobo Ring,14,0.0069119
2026-06-18,246,Golden Crusader Ring,16,0.0079999
2026-06-18,247,Golden Foxglove Ring,15,0.007517
2026-06-18,248,Golden Overseer Ring,16,0.007811
2026-06-18,249,Golden Summoner Ring,16,0.007755
2026-06-19,134,Chobo Silver Ring,128,0.0070058803430198
2026-06-19,135,Crusader Silver Ring,118,0.005741232485117964
2026-06-19,136,Overseer Silver Ring,134,0.00748667848503591
2026-06-19,137,Athena Silver Ring,121,0.0066849764220216
2026-06-19,138,Archon Silver Ring,137,0.0081255796500594
2026-06-19,139,Foxglove Silver Ring,136,0.007232992302
2026-06-19,140,Summoner Silver Ring,127,0.006756470796064348
2026-06-19,243,Golden Archon Ring,10,0.004851
2026-06-19,244,Golden Athena Ring,5,0.002622
2026-06-19,245,Golden Chobo Ring,8,0.003935
2026-06-19,246,Golden Crusader Ring,5,0.00246
2026-06-19,247,Golden Foxglove Ring,5,0.00254
2026-06-19,248,Golden Overseer Ring,9,0.004396
2026-06-19,249,Golden Summoner Ring,10,0.004835
2026-06-20,134,Chobo Silver Ring,75,0.0043163594
2026-06-20,135,Crusader Silver Ring,82,0.00393824
2026-06-20,136,Overseer Silver Ring,82,0.00453149943
2026-06-20,137,Athena Silver Ring,61,0.003527688
2026-06-20,138,Archon Silver Ring,47,0.002778272217
2026-06-20,139,Foxglove Silver Ring,50,0.0028598
2026-06-20,140,Summoner Silver Ring,55,0.00307562676
2026-06-21,134,Chobo Silver Ring,17,0.0009595
2026-06-21,135,Crusader Silver Ring,6,0.000327
2026-06-21,136,Overseer Silver Ring,17,0.0009535
2026-06-21,137,Athena Silver Ring,7,0.00040599884
2026-06-21,138,Archon Silver Ring,2,0.00012578
2026-06-21,139,Foxglove Silver Ring,17,0.0010199898
2026-06-21,140,Summoner Silver Ring,6,0.000327
2026-06-22,134,Chobo Silver Ring,12,0.0007078
2026-06-22,135,Crusader Silver Ring,10,0.000498995705
2026-06-22,136,Overseer Silver Ring,20,0.0009798
2026-06-22,137,Athena Silver Ring,21,0.001043498
2026-06-22,138,Archon Silver Ring,10,0.0004876
2026-06-22,139,Foxglove Silver Ring,20,0.0009807
2026-06-22,140,Summoner Silver Ring,19,0.0009369
2026-06-23,134,Chobo Silver Ring,7,0.000411
2026-06-23,135,Crusader Silver Ring,20,0.0008571
2026-06-23,136,Overseer Silver Ring,5,0.00025
2026-06-23,137,Athena Silver Ring,13,0.0005349985
2026-06-23,138,Archon Silver Ring,7,0.0003143
2026-06-23,139,Foxglove Silver Ring,1,5e-05
2026-06-23,140,Summoner Silver Ring,20,0.00089
2026-06-24,134,Chobo Silver Ring,36,0.0019559934
2026-06-24,135,Crusader Silver Ring,69,0.0030439
2026-06-24,136,Overseer Silver Ring,46,0.001896
2026-06-24,137,Athena Silver Ring,50,0.0020509909
2026-06-24,138,Archon Silver Ring,55,0.0022993
2026-06-24,139,Foxglove Silver Ring,37,0.00155329538
2026-06-24,140,Summoner Silver Ring,46,0.002118
2026-06-25,134,Chobo Silver Ring,120,0.0066399477501555
2026-06-25,135,Crusader Silver Ring,140,0.0069969965
2026-06-25,136,Overseer Silver Ring,159,0.00727569916
2026-06-25,137,Athena Silver Ring,140,0.006299917100118596
2026-06-25,138,Archon Silver Ring,120,0.005987982907995998
2026-06-25,139,Foxglove Silver Ring,139,0.00638599906
2026-06-25,140,Summoner Silver Ring,120,0.0059980794
2026-06-26,134,Chobo Silver Ring,52,0.003068
2026-06-26,135,Crusader Silver Ring,61,0.00305
2026-06-26,136,Overseer Silver Ring,68,0.0034
2026-06-26,137,Athena Silver Ring,82,0.0036899574
2026-06-26,138,Archon Silver Ring,50,0.002495
2026-06-26,139,Foxglove Silver Ring,62,0.00309999994
2026-06-26,140,Summoner Silver Ring,58,0.002887
2026-06-26,243,Golden Archon Ring,38,0.01893288
2026-06-26,244,Golden Athena Ring,9,0.00503928
2026-06-26,245,Golden Chobo Ring,27,0.013924
2026-06-26,246,Golden Crusader Ring,49,0.024822
2026-06-26,247,Golden Foxglove Ring,7,0.003569
2026-06-26,248,Golden Overseer Ring,28,0.0145579
2026-06-26,249,Golden Summoner Ring,32,0.016126
2026-06-27,138,Archon Silver Ring,4,0.000191
2026-06-27,139,Foxglove Silver Ring,6,0.000284
2026-06-27,243,Golden Archon Ring,20,0.0128237
2026-06-27,244,Golden Athena Ring,13,0.00727989
2026-06-27,245,Golden Chobo Ring,10,0.0064949
2026-06-27,246,Golden Crusader Ring,11,0.0064819
2026-06-27,247,Golden Foxglove Ring,13,0.0066848
2026-06-27,248,Golden Overseer Ring,11,0.00662419
2026-06-27,249,Golden Summoner Ring,11,0.00772768
2026-06-28,135,Crusader Silver Ring,7,0.000338
2026-06-28,136,Overseer Silver Ring,9,0.000416
2026-06-28,137,Athena Silver Ring,18,0.0007849995
2026-06-28,138,Archon Silver Ring,7,0.000343
2026-06-28,139,Foxglove Silver Ring,15,0.000732
2026-06-28,140,Summoner Silver Ring,10,0.00044
2026-06-28,243,Golden Archon Ring,5,0.0025099
2026-06-28,244,Golden Athena Ring,5,0.002799
2026-06-28,245,Golden Chobo Ring,2,0.0015539
2026-06-28,246,Golden Crusader Ring,3,0.0018509
2026-06-28,247,Golden Foxglove Ring,3,0.001559
2026-06-28,248,Golden Overseer Ring,3,0.00183759
2026-06-28,249,Golden Summoner Ring,3,0.0019736
2026-06-29,138,Archon Silver Ring,2,9.7e-05
2026-06-29,247,Golden Foxglove Ring,1,0.0005189
2026-06-29,249,Golden Summoner Ring,1,0.000498
2026-06-30,243,Golden Archon Ring,2,0.0009999
2026-07-01,134,Chobo Silver Ring,20,0.00112
2026-07-01,135,Crusader Silver Ring,50,0.002465
2026-07-01,140,Summoner Silver Ring,1,4.2e-05
2026-07-01,243,Golden Archon Ring,1,0.0004999
2026-07-01,244,Golden Athena Ring,1,0.0005588
2026-07-01,245,Golden Chobo Ring,2,0.0015538
2026-07-01,246,Golden Crusader Ring,4,0.0024589
2026-07-01,247,Golden Foxglove Ring,2,0.001037
2026-07-01,248,Golden Overseer Ring,2,0.0012249
2026-07-01,249,Golden Summoner Ring,2,0.0015954
2026-07-02,243,Golden Archon Ring,9,0.004488
2026-07-02,244,Golden Athena Ring,9,0.0049732
2026-07-02,245,Golden Chobo Ring,9,0.0062497
2026-07-02,246,Golden Crusader Ring,9,0.0055095
2026-07-02,247,Golden Foxglove Ring,11,0.0056637
2026-07-02,248,Golden Overseer Ring,9,0.0055129
2026-07-02,249,Golden Summoner Ring,9,0.0066385
2026-07-03,134,Chobo Silver Ring,114,0.006097320328234033
2026-07-03,135,Crusader Silver Ring,123,0.005794973450045
2026-07-03,136,Overseer Silver Ring,146,0.00690518379203384
2026-07-03,137,Athena Silver Ring,141,0.006108923420284588
2026-07-03,138,Archon Silver Ring,183,0.0082009767560387
2026-07-03,139,Foxglove Silver Ring,188,0.008988188253
2026-07-03,140,Summoner Silver Ring,214,0.009762783692
2026-07-03,243,Golden Archon Ring,7,0.0039487
2026-07-03,244,Golden Athena Ring,8,0.004286
2026-07-03,245,Golden Chobo Ring,8,0.00518
2026-07-03,246,Golden Crusader Ring,6,0.0036551
2026-07-03,247,Golden Foxglove Ring,10,0.005085
2026-07-03,248,Golden Overseer Ring,7,0.004263
2026-07-03,249,Golden Summoner Ring,7,0.0050196
2026-07-04,134,Chobo Silver Ring,80,0.0043636712528
2026-07-04,135,Crusader Silver Ring,75,0.00354997000001
2026-07-04,136,Overseer Silver Ring,59,0.002909999
2026-07-04,137,Athena Silver Ring,87,0.003877948570105
2026-07-04,138,Archon Silver Ring,92,0.00457583
2026-07-04,139,Foxglove Silver Ring,56,0.0028
2026-07-04,140,Summoner Silver Ring,79,0.003909949
2026-07-05,134,Chobo Silver Ring,20,0.00106189832
2026-07-05,135,Crusader Silver Ring,30,0.00149199802
2026-07-05,136,Overseer Silver Ring,26,0.001279959
2026-07-05,137,Athena Silver Ring,48,0.002148974650063
2026-07-05,138,Archon Silver Ring,20,0.000997899002
2026-07-05,139,Foxglove Silver Ring,28,0.001399988
2026-07-05,140,Summoner Silver Ring,37,0.00182499412
2026-07-05,248,Golden Overseer Ring,10,0.006077
2026-07-06,134,Chobo Silver Ring,30,0.00149956
2026-07-06,135,Crusader Silver Ring,30,0.001499
2026-07-06,136,Overseer Silver Ring,37,0.001809893
2026-07-06,137,Athena Silver Ring,24,0.001079983300014
2026-07-06,138,Archon Silver Ring,33,0.001645367004
2026-07-06,139,Foxglove Silver Ring,30,0.00149994900004
2026-07-06,140,Summoner Silver Ring,47,0.0023469
2026-07-07,134,Chobo Silver Ring,30,0.00121996
2026-07-07,135,Crusader Silver Ring,28,0.001397183505025
2026-07-07,136,Overseer Silver Ring,11,0.00051699577
2026-07-07,137,Athena Silver Ring,32,0.001439977100036
2026-07-07,138,Archon Silver Ring,14,0.000698443005260006
2026-07-07,139,Foxglove Silver Ring,22,0.001099944000489998
2026-07-07,140,Summoner Silver Ring,21,0.001047796507
2026-07-07,246,Golden Crusader Ring,1,0.0006
2026-07-08,134,Chobo Silver Ring,27,0.00134946
2026-07-08,135,Crusader Silver Ring,30,0.0014929975
2026-07-08,136,Overseer Silver Ring,24,0.00112799859
2026-07-08,137,Athena Silver Ring,20,0.000898992202
2026-07-08,138,Archon Silver Ring,32,0.001594575509
2026-07-08,140,Summoner Silver Ring,10,0.000499299002
2026-07-09,134,Chobo Silver Ring,80,0.0042387784004
2026-07-09,135,Crusader Silver Ring,120,0.005997188502
2026-07-09,136,Overseer Silver Ring,130,0.00636492836002
2026-07-09,137,Athena Silver Ring,120,0.005397946602012
2026-07-09,138,Archon Silver Ring,117,0.0058366049987
2026-07-09,139,Foxglove Silver Ring,185,0.00924979700004
2026-07-09,140,Summoner Silver Ring,110,0.0055
2026-07-10,134,Chobo Silver Ring,44,0.0025779
2026-07-10,135,Crusader Silver Ring,60,0.002988
2026-07-10,136,Overseer Silver Ring,41,0.0020084
2026-07-10,137,Athena Silver Ring,46,0.002024989
2026-07-10,138,Archon Silver Ring,47,0.0023426
2026-07-10,139,Foxglove Silver Ring,44,0.0021139999996
2026-07-10,140,Summoner Silver Ring,59,0.002851
2026-07-10,243,Golden Archon Ring,14,0.009234089998
2026-07-10,244,Golden Athena Ring,59,0.032919989999
2026-07-10,245,Golden Chobo Ring,16,0.01017938999999
2026-07-10,246,Golden Crusader Ring,16,0.009640099999
2026-07-10,247,Golden Foxglove Ring,46,0.026026699998
2026-07-10,248,Golden Overseer Ring,14,0.0085794599998
2026-07-10,249,Golden Summoner Ring,15,0.0104980799999
2026-07-11,243,Golden Archon Ring,12,0.007774889997
2026-07-11,244,Golden Athena Ring,17,0.009420939988
2026-07-11,245,Golden Chobo Ring,4,0.00310799999397
2026-07-11,246,Golden Crusader Ring,11,0.006729979996
2026-07-11,247,Golden Foxglove Ring,10,0.006389993997
2026-07-11,248,Golden Overseer Ring,9,0.0055046699997
2026-07-11,249,Golden Summoner Ring,8,0.0055889999997
2026-07-12,243,Golden Archon Ring,3,0.00176879
2026-07-12,244,Golden Athena Ring,4,0.002251789998
2026-07-12,245,Golden Chobo Ring,2,0.0013998
2026-07-12,246,Golden Crusader Ring,3,0.001766768
2026-07-12,247,Golden Foxglove Ring,2,0.00118999
2026-07-12,248,Golden Overseer Ring,4,0.0023598
2026-07-12,249,Golden Summoner Ring,3,0.001798779
2026-07-13,137,Athena Silver Ring,4,0.000179998
2026-07-13,243,Golden Archon Ring,2,0.001179499
2026-07-13,244,Golden Athena Ring,1,0.000562999998
2026-07-13,245,Golden Chobo Ring,2,0.0013998
2026-07-13,246,Golden Crusader Ring,2,0.001148889
2026-07-13,247,Golden Foxglove Ring,1,0.00059
2026-07-13,248,Golden Overseer Ring,1,0.000589
2026-07-13,249,Golden Summoner Ring,1,0.000598999
2026-07-14,243,Golden Archon Ring,1,0.000588
2026-07-14,244,Golden Athena Ring,2,0.001125999997
2026-07-14,245,Golden Chobo Ring,1,0.0006997
2026-07-14,246,Golden Crusader Ring,3,0.0016767
2026-07-14,247,Golden Foxglove Ring,2,0.001178
2026-07-14,248,Golden Overseer Ring,1,0.000589
2026-07-14,249,Golden Summoner Ring,2,0.001194
2026-07-15,243,Golden Archon Ring,11,0.006246
2026-07-15,244,Golden Athena Ring,1,0.00054
2026-07-15,245,Golden Chobo Ring,1,0.000697
2026-07-15,246,Golden Crusader Ring,2,0.001113
2026-07-15,247,Golden Foxglove Ring,2,0.0011688
2026-07-15,248,Golden Overseer Ring,1,0.0005878
2026-07-15,249,Golden Summoner Ring,1,0.0005948
2026-07-16,138,Archon Silver Ring,4,0.00016
2026-07-16,140,Summoner Silver Ring,2,8e-05
2026-07-16,243,Golden Archon Ring,14,0.0078834
2026-07-16,244,Golden Athena Ring,18,0.0098886
2026-07-16,245,Golden Chobo Ring,4,0.0027846
2026-07-16,246,Golden Crusader Ring,15,0.0083578
2026-07-16,247,Golden Foxglove Ring,14,0.0081512
2026-07-16,248,Golden Overseer Ring,14,0.0082224
2026-07-16,249,Golden Summoner Ring,9,0.00535235
2026-07-17,134,Chobo Silver Ring,184,0.0105979023606
2026-07-17,135,Crusader Silver Ring,136,0.00664266306
2026-07-17,136,Overseer Silver Ring,138,0.00670596965003
2026-07-17,137,Athena Silver Ring,164,0.007298904998810004
2026-07-17,138,Archon Silver Ring,130,0.00623746096711498
2026-07-17,139,Foxglove Silver Ring,97,0.00482495817979
2026-07-17,140,Summoner Silver Ring,131,0.00641589404
2026-07-17,243,Golden Archon Ring,4,0.002245
2026-07-17,244,Golden Athena Ring,4,0.0021968
2026-07-17,245,Golden Chobo Ring,2,0.001388
2026-07-17,246,Golden Crusader Ring,3,0.0016627
2026-07-17,247,Golden Foxglove Ring,3,0.0017408
2026-07-17,248,Golden Overseer Ring,2,0.0011738
2026-07-17,249,Golden Summoner Ring,2,0.0011828
2026-07-18,134,Chobo Silver Ring,60,0.00317989778
2026-07-18,135,Crusader Silver Ring,90,0.00402947010002
2026-07-18,136,Overseer Silver Ring,81,0.0036446882004
2026-07-18,137,Athena Silver Ring,130,0.0054084702400204
2026-07-18,138,Archon Silver Ring,71,0.0031937285
2026-07-18,139,Foxglove Silver Ring,60,0.0029989
2026-07-18,140,Summoner Silver Ring,77,0.00346494909904
2026-07-18,244,Golden Athena Ring,1,0.000548
2026-07-19,134,Chobo Silver Ring,24,0.0012019091
2026-07-19,135,Crusader Silver Ring,23,0.00112489
2026-07-19,136,Overseer Silver Ring,20,0.0009998
2026-07-19,137,Athena Silver Ring,43,0.001934975350035
2026-07-19,138,Archon Silver Ring,30,0.0013199755
2026-07-19,139,Foxglove Silver Ring,33,0.00161966688
2026-07-19,140,Summoner Silver Ring,20,0.000899888
2026-07-20,136,Overseer Silver Ring,10,0.000499895
2026-07-20,137,Athena Silver Ring,17,0.0007529975
2026-07-20,138,Archon Silver Ring,18,0.00080997386007
2026-07-20,139,Foxglove Silver Ring,1,4.9988e-05
2026-07-20,140,Summoner Silver Ring,7,0.00031486
2026-07-21,134,Chobo Silver Ring,28,0.001472696752
2026-07-21,135,Crusader Silver Ring,27,0.00133353
2026-07-21,136,Overseer Silver Ring,15,0.0007498405006198
2026-07-21,137,Athena Silver Ring,34,0.001525985
2026-07-21,138,Archon Silver Ring,21,0.000944985950107996
2026-07-21,139,Foxglove Silver Ring,26,0.00129966000104
2026-07-21,140,Summoner Silver Ring,14,0.0006296991004
2026-07-22,135,Crusader Silver Ring,4,0.0001972
2026-07-22,139,Foxglove Silver Ring,7,0.000349909
2026-07-23,134,Chobo Silver Ring,48,0.002533890388747
2026-07-23,135,Crusader Silver Ring,132,0.006499807116
2026-07-23,136,Overseer Silver Ring,68,0.003387384011479932
2026-07-23,137,Athena Silver Ring,133,0.0057549868
2026-07-23,138,Archon Silver Ring,127,0.006176678543
2026-07-23,139,Foxglove Silver Ring,114,0.0056985174
2026-07-23,140,Summoner Silver Ring,121,0.0054229345702
2026-07-24,134,Chobo Silver Ring,21,0.001103210281525556
2026-07-24,135,Crusader Silver Ring,24,0.001175
2026-07-24,136,Overseer Silver Ring,21,0.001025868002459988
2026-07-24,137,Athena Silver Ring,60,0.0026219805
2026-07-24,138,Archon Silver Ring,30,0.001415396106
2026-07-24,139,Foxglove Silver Ring,34,0.001609779
2026-07-24,140,Summoner Silver Ring,47,0.002069589684
2026-07-24,243,Golden Archon Ring,4,0.002232
2026-07-24,244,Golden Athena Ring,3,0.0016426
2026-07-24,245,Golden Chobo Ring,6,0.0041475
2026-07-24,246,Golden Crusader Ring,3,0.0016443
2026-07-24,247,Golden Foxglove Ring,4,0.0023099
2026-07-24,248,Golden Overseer Ring,4,0.0023357
2026-07-24,249,Golden Summoner Ring,3,0.001758
2026-07-25,134,Chobo Silver Ring,7,0.0003694584166
2026-07-25,135,Crusader Silver Ring,10,0.000494
2026-07-25,136,Overseer Silver Ring,7,0.000349545001024995
2026-07-25,137,Athena Silver Ring,10,0.0004499935
2026-07-25,138,Archon Silver Ring,10,0.00049899501
2026-07-25,139,Foxglove Silver Ring,10,0.00049987
2026-07-25,140,Summoner Silver Ring,7,0.0003140182008
2026-07-25,243,Golden Archon Ring,16,0.00891919999999
2026-07-25,244,Golden Athena Ring,17,0.009267499999999
2026-07-25,245,Golden Chobo Ring,17,0.0117301999999999
2026-07-25,246,Golden Crusader Ring,19,0.0104020399999
2026-07-25,247,Golden Foxglove Ring,16,0.00921499999999
2026-07-25,248,Golden Overseer Ring,15,0.00870959999999
2026-07-25,249,Golden Summoner Ring,16,0.00936685999999
2026-07-26,243,Golden Archon Ring,5,0.002786295998
2026-07-26,244,Golden Athena Ring,4,0.002185779999998
2026-07-26,245,Golden Chobo Ring,3,0.0020695999996
2026-07-26,246,Golden Crusader Ring,5,0.0027364999976
2026-07-26,247,Golden Foxglove Ring,4,0.00229759999699
2026-07-26,248,Golden Overseer Ring,5,0.00289479996998
2026-07-26,249,Golden Summoner Ring,5,0.002921093999
2026-07-27,135,Crusader Silver Ring,10,0.0005
2026-07-27,137,Athena Silver Ring,10,0.000449995
2026-07-27,243,Golden Archon Ring,2,0.00111409999699
2026-07-27,244,Golden Athena Ring,2,0.0010955999999
2026-07-27,245,Golden Chobo Ring,2,0.0013795999992
2026-07-27,246,Golden Crusader Ring,2,0.00109399999898
2026-07-27,247,Golden Foxglove Ring,4,0.002303199985
2026-07-27,248,Golden Overseer Ring,2,0.00115779992
2026-07-27,249,Golden Summoner Ring,1,0.000584999995
2026-07-28,135,Crusader Silver Ring,4,0.0002
2026-07-28,243,Golden Archon Ring,3,0.00167079397
2026-07-28,244,Golden Athena Ring,6,0.0032188099997
2026-07-28,245,Golden Chobo Ring,4,0.002559576998
2026-07-28,246,Golden Crusader Ring,7,0.003726991993
2026-07-28,247,Golden Foxglove Ring,5,0.002784193986
2026-07-28,248,Golden Overseer Ring,3,0.0016886997
2026-07-28,249,Golden Summoner Ring,4,0.0023098779789999
2026-07-29,139,Foxglove Silver Ring,2,9.99590004e-05
2026-07-29,140,Summoner Silver Ring,14,0.00056
2026-07-29,243,Golden Archon Ring,2,0.00111316899
2026-07-29,244,Golden Athena Ring,1,0.0005306999
2026-07-29,245,Golden Chobo Ring,1,0.0005899977
2026-07-29,246,Golden Crusader Ring,2,0.00105996968
2026-07-29,247,Golden Foxglove Ring,2,0.001103986999
2026-07-29,248,Golden Overseer Ring,2,0.00110979788
2026-07-29,249,Golden Summoner Ring,1,0.00056987999
2026-07-30,135,Crusader Silver Ring,18,0.000803
2026-07-30,140,Summoner Silver Ring,6,0.000234
2026-07-30,243,Golden Archon Ring,9,0.0047158899
2026-07-30,244,Golden Athena Ring,4,0.00208999
2026-07-30,245,Golden Chobo Ring,6,0.0031798
2026-07-30,246,Golden Crusader Ring,12,0.006257798
2026-07-30,247,Golden Foxglove Ring,9,0.00456
2026-07-30,248,Golden Overseer Ring,6,0.00312
2026-07-30,249,Golden Summoner Ring,7,0.0034
2026-07-31,134,Chobo Silver Ring,117,0.0061343946406
2026-07-31,135,Crusader Silver Ring,110,0.00542488377003
2026-07-31,136,Overseer Silver Ring,104,0.005074225102664987
2026-07-31,137,Athena Silver Ring,148,0.006376932248472009
2026-07-31,138,Archon Silver Ring,120,0.00580798454662492
2026-07-31,139,Foxglove Silver Ring,142,0.0070444337002
2026-07-31,140,Summoner Silver Ring,122,0.005368143118051992
2026-07-31,243,Golden Archon Ring,5,0.0023699
2026-07-31,244,Golden Athena Ring,12,0.0054
2026-07-31,245,Golden Chobo Ring,8,0.00436979899978
2026-07-31,246,Golden Crusader Ring,9,0.004695595599997
2026-07-31,247,Golden Foxglove Ring,8,0.0041866297
2026-07-31,248,Golden Overseer Ring,4,0.00198
2026-07-31,249,Golden Summoner Ring,26,0.01127999
2026-08-01,134,Chobo Silver Ring,127,0.006650847540202
2026-08-01,135,Crusader Silver Ring,136,0.00608599878
2026-08-01,136,Overseer Silver Ring,150,0.006793573966757654
2026-08-01,137,Athena Silver Ring,174,0.00704691996
2026-08-01,138,Archon Silver Ring,129,0.0057946838126
2026-08-01,139,Foxglove Silver Ring,126,0.00623780690054
2026-08-01,140,Summoner Silver Ring,177,0.007138293681818096
2026-08-01,244,Golden Athena Ring,1,0.00051
2026-08-01,249,Golden Summoner Ring,4,0.00176
2026-08-02,134,Chobo Silver Ring,26,0.00137773606620222
